file,group,MJD,seeing,ra,dec,gain,readnoise,date
h_e_20150410_14_1_1_1.fits,3,57122.844732,5.622185,10:00:43.471,+02:21:12.33,1.62,8.0,2015-04-10T20:16:24.847
h_e_20140127_71_1_1_1.fits,2,56685.058289,4.896054,10:02:04.274,+02:31:12.97,1.62,8.0,2014-01-28T01:23:56.131
h_e_20150422_19_1_1_1.fits,5,57134.964643,3.362721,10:02:04.576,+02:21:08.23,1.62,8.0,2015-04-22T23:09:05.185
h_e_20131114_78_1_1_1.fits,1,56611.263848,6.045919,10:01:24.057,+02:31:16.49,1.62,8.0,2013-11-15T06:19:56.482
h_e_20150502_8_1_1_1.fits,5,57144.868636,3.677972,10:02:03.502,+02:21:12.35,1.62,8.0,2015-05-02T20:50:50.186
h_e_20150215_32_1_1_1.fits,7,57069.093592,9.026237,10:01:24.983,+02:10:47.49,1.62,8.0,2015-02-16T02:14:46.391
h_e_20140306_24_1_1_1.fits,6,56722.869848,6.006555,10:00:43.279,+02:11:08.25,1.62,8.0,2014-03-06T20:52:34.828
h_e_20150501_13_1_1_1.fits,5,57143.864868,7.492697,10:02:03.722,+02:21:11.48,1.62,8.0,2015-05-01T20:45:24.614
h_e_20140319_34_1_1_1.fits,0,56735.884409,5.49087,10:00:44.454,+02:31:08.35,1.62,8.0,2014-03-19T21:13:32.977
h_e_20140111_47_1_1_1.fits,1,56669.003445,999.0,10:01:23.370,+02:31:08.37,1.62,8.0,2014-01-12T00:04:57.613
h_e_20150226_23_1_1_1.fits,5,57079.9166,10.87942,10:02:04.786,+02:21:12.19,1.62,8.0,2015-02-26T21:59:54.267
h_e_20150406_11_1_1_1.fits,2,57118.863947,4.243017,10:02:03.575,+02:31:10.63,1.62,8.0,2015-04-06T20:44:05.009
h_e_20131105_95_1_1_1.fits,1,56602.214995,4.321292,10:01:24.064,+02:31:29.56,1.62,8.0,2013-11-06T05:09:35.556
h_e_20150419_17_1_1_1.fits,7,57131.850264,3.190113,10:01:23.625,+02:11:09.81,1.62,8.0,2015-04-19T20:24:22.808
h_e_20140407_23_1_1_1.fits,4,56754.909566,5.333477,10:01:24.347,+02:21:08.19,1.62,8.0,2014-04-07T21:49:46.510
h_e_20140506_33_1_1_1.fits,2,56783.888842,15.38108, 10:2:4.038,+02:30:59.92,1.62,8.0,2014-05-06T21:19:55.973
h_e_20150420_26_1_1_1.fits,6,57132.918977,4.161863,10:00:43.914,+02:11:11.74,1.62,8.0,2015-04-20T22:03:19.607
h_e_20150214_38_1_1_1.fits,1,57067.922316,7.264802,10:01:24.497,+02:31:12.66,1.62,8.0,2015-02-14T22:08:08.138
h_e_20131128_88_1_1_1.fits,5,56625.163414,4.686909,10:02:04.021,+02:21:12.24,1.62,8.0,2013-11-29T03:55:18.984
h_e_20131226_96_1_1_1.fits,2,56653.09192,5.856992,10:02:04.197,+02:31:08.95,1.62,8.0,2013-12-27T02:12:21.845
h_e_20140111_51_1_1_1.fits,8,56669.007249,11.5358,10:02:03.442,+02:11:08.46,1.62,8.0,2014-01-12T00:10:26.290
h_e_20140102_83_1_1_1.fits,8,56660.060462,4.053968,10:02:03.840,+02:11:06.36,1.62,8.0,2014-01-03T01:27:03.951
h_e_20131230_119_1_1_1.fits,3,56657.076431,5.73731,10:00:44.432,+02:21:05.74,1.62,8.0,2013-12-31T01:50:03.642
h_e_20150213_36_1_1_1.fits,1,57066.931002,5.555715,10:01:24.563,+02:31:11.28,1.62,8.0,2015-02-13T22:20:38.536
h_e_20150227_29_1_1_1.fits,2,57080.924131,4.4103,10:02:04.868,+02:31:15.45,1.62,8.0,2015-02-27T22:10:44.892
h_e_20140104_61_1_1_1.fits,1,56662.048802,6.515426,10:01:23.743,+02:31:07.55,1.62,8.0,2014-01-05T01:10:16.535
h_e_20140506_40_1_1_1.fits,6,56783.895524,2.448351,10:00:44.281,+02:10:46.84,1.62,8.0,2014-05-06T21:29:33.312
h_e_20150507_17_1_1_1.fits,0,57149.953026,3.425631,10:00:44.189,+02:31:07.51,1.62,8.0,2015-05-07T22:52:21.478
h_e_20140307_14_1_1_1.fits,2,56723.855714,3.567251,10:02:03.404,+02:31:10.55,1.62,8.0,2014-03-07T20:32:13.673
h_e_20140415_27_1_1_1.fits,8,56762.89329,3.475037,10:02:04.396,+02:11:02.50,1.62,8.0,2014-04-15T21:26:20.269
h_e_20131230_123_1_1_1.fits,6,56657.080291,4.237535,10:00:44.405,+02:11:05.82,1.62,8.0,2013-12-31T01:55:37.113
h_e_20131219_164_1_1_1.fits,6,56646.162974,6.653402,10:00:43.854,+02:11:14.91,1.62,8.0,2013-12-20T03:54:40.969
h_e_20140320_29_1_1_1.fits,6,56736.871413,4.846007,10:00:43.891,+02:11:13.18,1.62,8.0,2014-03-20T20:54:50.081
h_e_20140406_13_1_1_1.fits,0,56753.869211,2.933372,10:00:43.960,+02:31:09.34,1.62,8.0,2014-04-06T20:51:39.857
h_e_20131218_75_1_1_1.fits,3,56645.084674,5.441733,10:00:43.375,+02:21:11.62,1.62,8.0,2013-12-19T02:01:55.875
h_e_20131124_96_1_1_1.fits,8,56621.148048,7.685228,10:02:03.529,+02:11:10.76,1.62,8.0,2013-11-25T03:33:11.351
h_e_20150414_15_1_1_1.fits,1,57126.883631,4.172913,10:01:23.774,+02:31:08.06,1.62,8.0,2015-04-14T21:12:25.726
h_e_20140321_23_1_1_1.fits,4,56737.866998,999.0, 10:1:23.998,+02:21:00.03,1.62,8.0,2014-03-21T20:48:28.594
h_e_20150226_19_1_1_1.fits,2,57079.9126,4.816757,10:02:04.621,+02:31:12.67,1.62,8.0,2015-02-26T21:54:08.662
h_e_20150510_9_1_1_1.fits,5,57152.862454,7.204742,10:02:02.868,+02:21:13.54,1.62,8.0,2015-05-10T20:41:56.016
h_e_20150328_12_1_1_1.fits,1,57109.863784,5.856266,10:01:23.325,+02:31:10.83,1.62,8.0,2015-03-28T20:43:50.937
h_e_20150508_20_1_1_1.fits,8,57150.888479,3.588746,10:02:03.128,+02:10:58.13,1.62,8.0,2015-05-08T21:19:24.583
h_e_20150311_23_1_1_1.fits,7,57092.890856,3.731693,10:01:23.759,+02:11:14.75,1.62,8.0,2015-03-11T21:22:49.923
h_e_20150423_6_1_1_1.fits,1,57135.858585,2.970189,10:01:23.728,+02:31:07.75,1.62,8.0,2015-04-23T20:36:21.731
h_e_20140505_45_1_1_1.fits,5,56782.91339,14.27513,10:02:04.103,+02:20:45.87,1.62,8.0,2014-05-05T21:55:16.897
h_e_20131223_81_1_1_1.fits,0,56650.06124,4.800941,10:00:43.651,+02:31:10.09,1.62,8.0,2013-12-24T01:28:11.161
h_e_20140311_68_1_1_1.fits,5,56728.087463,5.566712,10:02:04.449,+02:20:55.64,1.62,8.0,2014-03-12T02:05:56.787
h_e_20140224_67_1_1_1.fits,0,56712.968795,4.985828,10:00:43.831,+02:31:14.35,1.62,8.0,2014-02-24T23:15:03.927
h_e_20140502_38_1_1_1.fits,5,56779.917436,4.407673,10:02:04.575,+02:20:48.49,1.62,8.0,2014-05-02T22:01:06.475
h_e_20140403_28_1_1_1.fits,5,56750.901622,3.088656,10:02:04.299,+02:21:13.94,1.62,8.0,2014-04-03T21:38:20.134
h_e_20140404_26_1_1_1.fits,2,56751.900626,3.623989,10:02:04.348,+02:31:14.43,1.62,8.0,2014-04-04T21:36:54.050
h_e_20140101_76_1_1_1.fits,7,56659.058386,4.084424,10:01:24.022,+02:11:07.33,1.62,8.0,2014-01-02T01:24:04.577
h_e_20140106_88_1_1_1.fits,7,56664.235339,3.914647,10:01:24.764,+02:10:56.66,1.62,8.0,2014-01-07T05:38:53.311
h_e_20140228_26_1_1_1.fits,2,56716.981099,4.227729,10:02:04.225,+02:31:15.35,1.62,8.0,2014-02-28T23:32:46.953
h_e_20140222_75_1_1_1.fits,2,56710.990075,8.823455,10:02:04.238,+02:31:13.31,1.62,8.0,2014-02-22T23:45:42.455
h_e_20150416_20_1_1_1.fits,7,57128.887838,4.393022,10:01:23.839,+02:11:00.86,1.62,8.0,2015-04-16T21:18:29.181
h_e_20140503_32_1_1_1.fits,7,56780.871392,3.481232,10:01:23.877,+02:10:48.91,1.62,8.0,2014-05-03T20:54:48.285
h_e_20150501_9_1_1_1.fits,2,57143.860827,4.582575,10:02:03.682,+02:31:10.13,1.62,8.0,2015-05-01T20:39:35.456
h_e_20150429_15_1_1_1.fits,0,57141.852488,2.575722,10:00:43.557,+02:31:06.80,1.62,8.0,2015-04-29T20:27:34.956
h_e_20150211_39_1_1_1.fits,7,57064.97337,4.687182,10:01:25.118,+02:11:10.08,1.62,8.0,2015-02-11T23:21:39.154
h_e_20150405_14_1_1_1.fits,3,57117.868278,6.011453,10:00:43.485,+02:21:10.37,1.62,8.0,2015-04-05T20:50:19.176
h_e_20140224_71_1_1_1.fits,7,56712.972591,4.041679,10:01:23.845,+02:11:14.20,1.62,8.0,2014-02-24T23:20:31.892
h_e_20140303_40_1_1_1.fits,8,56719.937904,4.914297,10:02:03.827,+02:11:14.23,1.62,8.0,2014-03-03T22:30:34.871
h_e_20131216_64_1_1_1.fits,7,56643.231736,4.348014,10:01:24.364,+02:10:59.31,1.62,8.0,2013-12-17T05:33:41.966
h_e_20140404_30_1_1_1.fits,5,56751.904421,3.806818,10:02:04.293,+02:21:13.55,1.62,8.0,2014-04-04T21:42:21.966
h_e_20150216_37_1_1_1.fits,0,57070.078847,5.83414,10:00:45.046,+02:30:51.10,1.62,8.0,2015-02-17T01:53:32.384
h_e_20140228_30_1_1_1.fits,5,56716.98491,3.795354,10:02:04.194,+02:21:15.09,1.62,8.0,2014-02-28T23:38:16.227
h_e_20131225_85_1_1_1.fits,3,56652.051784,3.167231,10:00:43.465,+02:21:05.47,1.62,8.0,2013-12-26T01:14:34.170
h_e_20140305_21_1_1_1.fits,0,56721.870557,6.874178,10:00:43.303,+02:31:12.11,1.62,8.0,2014-03-05T20:53:36.097
h_e_20150329_8_1_1_1.fits,1,57110.847536,4.758419,10:01:23.218,+02:31:17.27,1.62,8.0,2015-03-29T20:20:27.099
h_e_20131114_82_1_1_1.fits,8,56611.267685,6.394643,10:02:04.172,+02:11:15.42,1.62,8.0,2013-11-15T06:25:28.026
h_e_20140112_78_1_1_1.fits,8,56670.012791,5.822328,10:02:03.504,+02:11:06.17,1.62,8.0,2014-01-13T00:18:25.113
h_e_20150510_12_1_1_1.fits,6,57152.865457,6.476635,10:00:42.906,+02:11:12.74,1.62,8.0,2015-05-10T20:46:15.508
h_e_20140209_25_1_1_1.fits,4,56697.989616,6.827227,10:01:24.058,+02:21:12.81,1.62,8.0,2014-02-09T23:45:02.835
h_e_20140308_35_1_1_1.fits,7,56724.877208,7.036407,10:01:23.599,+02:11:08.88,1.62,8.0,2014-03-08T21:03:10.807
h_e_20140524_35_1_1_1.fits,6,56801.913909,4.858171,10:00:44.578,+02:11:02.81,1.62,8.0,2014-05-24T21:56:01.727
h_e_20150417_10_1_1_1.fits,2,57129.845339,3.682198,10:02:03.543,+02:31:09.24,1.62,8.0,2015-04-17T20:17:17.326
h_e_20131231_93_1_1_1.fits,7,56658.062549,5.427711,10:01:23.714,+02:11:08.60,1.62,8.0,2014-01-01T01:30:04.237
h_e_20150511_18_1_1_1.fits,7,57153.862634,2.965764,10:01:22.616,+02:11:11.40,1.62,8.0,2015-05-11T20:42:11.542
h_e_20150424_17_1_1_1.fits,0,57136.897185,3.459288,10:00:43.680,+02:31:16.74,1.62,8.0,2015-04-24T21:31:56.776
h_e_20150228_24_1_1_1.fits,7,57081.897512,6.164797,10:01:24.542,+02:11:11.93,1.62,8.0,2015-02-28T21:32:25.035
h_e_20150411_14_1_1_1.fits,1,57123.843777,4.195529,10:01:23.601,+02:31:08.84,1.62,8.0,2015-04-11T20:15:02.310
h_e_20140317_33_1_1_1.fits,8,56733.886502,4.851032,10:02:03.972,+02:11:13.40,1.62,8.0,2014-03-17T21:16:33.730
h_e_20131107_145_1_1_1.fits,5,56604.213483,5.889556,10:02:03.704,+02:21:12.16,1.62,8.0,2013-11-08T05:07:24.971
h_e_20150404_24_1_1_1.fits,6,57116.882484,5.874374,10:00:43.517,+02:11:13.39,1.62,8.0,2015-04-04T21:10:46.603
h_e_20150311_19_1_1_1.fits,0,57092.886898,3.396498,10:00:43.700,+02:31:14.59,1.62,8.0,2015-03-11T21:17:07.999
h_e_20140209_33_1_1_1.fits,6,56697.997241,4.46785,10:00:44.024,+02:11:11.47,1.62,8.0,2014-02-09T23:56:01.632
h_e_20140113_82_1_1_1.fits,3,56671.005159,9.053544,10:00:43.686,+02:21:08.42,1.62,8.0,2014-01-14T00:07:25.718
h_e_20150409_6_1_1_1.fits,4,57121.856624,5.210957,10:01:23.680,+02:21:09.07,1.62,8.0,2015-04-09T20:33:32.354
h_e_20140205_82_1_1_1.fits,6,56693.988671,7.109137,10:00:43.610,+02:11:14.75,1.62,8.0,2014-02-05T23:43:41.201
h_e_20150315_22_1_1_1.fits,7,57096.882098,2.990511,10:01:23.529,+02:11:15.16,1.62,8.0,2015-03-15T21:10:13.281
h_e_20140102_79_1_1_1.fits,1,56660.056638,5.130819,10:01:23.741,+02:31:06.60,1.62,8.0,2014-01-03T01:21:33.546
h_e_20140506_39_1_1_1.fits,7,56783.894571,3.522169,10:01:24.384,+02:10:46.94,1.62,8.0,2014-05-06T21:28:10.900
h_e_20140407_29_1_1_1.fits,8,56754.915301,3.648453,10:02:04.332,+02:11:05.68,1.62,8.0,2014-04-07T21:58:02.046
h_e_20140206_34_1_1_1.fits,1,56695.002212,4.68492,10:01:24.159,+02:31:10.98,1.62,8.0,2014-02-07T00:03:11.078
h_e_20131106_121_1_1_1.fits,4,56603.225326,6.764222,10:01:24.391,+02:21:56.30,1.62,8.0,2013-11-07T05:24:28.139
h_e_20140301_36_1_1_1.fits,8,56717.887327,3.568945,10:02:03.452,+02:11:06.72,1.62,8.0,2014-03-01T21:17:45.042
h_e_20150214_41_1_1_1.fits,5,57067.925326,5.654833,10:02:04.590,+02:21:11.62,1.62,8.0,2015-02-14T22:12:28.180
h_e_20140327_64_1_1_1.fits,7,56744.01643,4.701974,10:01:24.573,+02:10:48.22,1.62,8.0,2014-03-28T00:23:39.523
h_e_20150430_7_1_1_1.fits,3,57142.866079,2.585564,10:00:43.449,+02:21:11.36,1.62,8.0,2015-04-30T20:47:09.242
h_e_20150418_17_1_1_1.fits,3,57130.878335,4.063979,10:00:43.599,+02:21:05.94,1.62,8.0,2015-04-18T21:04:48.129
h_e_20150408_6_1_1_1.fits,4,57120.864711,7.552288,10:01:23.695,+02:21:10.76,1.62,8.0,2015-04-08T20:45:11.071
h_e_20150212_36_1_1_1.fits,5,57065.979868,6.41225,10:02:05.057,+02:21:10.03,1.62,8.0,2015-02-12T23:31:00.608
h_e_20150227_35_1_1_1.fits,7,57080.93015,5.57654,10:01:24.879,+02:11:15.62,1.62,8.0,2015-02-27T22:19:24.917
h_e_20150506_17_1_1_1.fits,4,57148.884092,3.367943,10:01:23.636,+02:21:10.41,1.62,8.0,2015-05-06T21:13:05.554
h_e_20140513_25_1_1_1.fits,3,56790.898465,4.440321,10:00:44.342,+02:20:52.49,1.62,8.0,2014-05-13T21:33:47.384
h_e_20140326_27_1_1_1.fits,8,56742.917778,11.20867,10:02:04.263,+02:11:13.66,1.62,8.0,2014-03-26T22:01:35.995
h_e_20140227_37_1_1_1.fits,2,56716.009017,7.530226,10:02:04.256,+02:31:10.84,1.62,8.0,2014-02-28T00:12:59.104
h_e_20140103_49_1_1_1.fits,0,56661.090392,6.491336,10:00:44.053,+02:31:13.76,1.62,8.0,2014-01-04T02:10:09.846
h_e_20150426_12_1_1_1.fits,6,57138.857223,3.11979,10:00:43.579,+02:11:09.57,1.62,8.0,2015-04-26T20:34:24.044
h_e_20140414_27_1_1_1.fits,6,56761.893806,3.560421,10:00:44.196,+02:11:08.92,1.62,8.0,2014-04-14T21:27:04.878
h_e_20140321_29_1_1_1.fits,8,56737.872709,7.940355,10:02:03.915,+02:11:15.90,1.62,8.0,2014-03-21T20:56:42.016
h_e_20140227_44_1_1_1.fits,6,56716.015699,6.887588,10:00:44.157,+02:11:07.25,1.62,8.0,2014-02-28T00:22:36.422
h_e_20150401_8_1_1_1.fits,3,57113.845352,5.493032,10:00:43.318,+02:21:10.34,1.62,8.0,2015-04-01T20:17:18.442
h_e_20150315_18_1_1_1.fits,0,57096.878093,3.287888,10:00:43.462,+02:31:15.71,1.62,8.0,2015-03-15T21:04:27.235
h_e_20131123_74_1_1_1.fits,1,56620.249364,4.130062,10:01:24.317,+02:31:16.57,1.62,8.0,2013-11-24T05:59:05.030
h_e_20140427_20_1_1_1.fits,5,56774.926214,4.954012,10:02:04.154,+02:20:44.63,1.62,8.0,2014-04-27T22:13:44.930
h_e_20150415_15_1_1_1.fits,5,57127.873129,4.052697,10:02:03.903,+02:21:07.30,1.62,8.0,2015-04-15T20:57:18.332
h_e_20131125_96_1_1_1.fits,1,56622.216924,4.030457,10:01:24.270,+02:31:07.40,1.62,8.0,2013-11-26T05:12:22.243
h_e_20150312_16_1_1_1.fits,1,57093.866524,3.873015,10:01:23.958,+02:31:10.28,1.62,8.0,2015-03-12T20:47:47.677
h_e_20131226_103_1_1_1.fits,6,56653.098565,4.068415,10:00:44.258,+02:11:08.20,1.62,8.0,2013-12-27T02:21:56.048
h_e_20140320_23_1_1_1.fits,1,56736.86567,4.921951,10:01:23.821,+02:31:13.63,1.62,8.0,2014-03-20T20:46:33.887
h_e_20140103_54_1_1_1.fits,6,56661.095105,5.525256,10:00:44.028,+02:11:12.61,1.62,8.0,2014-01-04T02:16:57.041
h_e_20140307_15_1_1_1.fits,1,56723.856658,5.101895,10:01:23.315,+02:31:10.82,1.62,8.0,2014-03-07T20:33:35.234
h_e_20140415_26_1_1_1.fits,5,56762.892342,3.353239,10:02:04.434,+02:21:03.82,1.62,8.0,2014-04-15T21:24:58.378
h_e_20131230_122_1_1_1.fits,7,56657.07935,5.421949,10:01:24.478,+02:11:05.39,1.62,8.0,2013-12-31T01:54:15.826
h_e_20140320_28_1_1_1.fits,7,56736.870446,5.210842,10:01:23.820,+02:11:14.13,1.62,8.0,2014-03-20T20:53:26.563
h_e_20140406_12_1_1_1.fits,1,56753.868254,3.180059,10:01:24.084,+02:31:08.91,1.62,8.0,2014-04-06T20:50:17.176
h_e_20150414_14_1_1_1.fits,2,57126.882633,4.706936,10:02:03.824,+02:31:08.14,1.62,8.0,2015-04-14T21:10:59.493
h_e_20131124_97_1_1_1.fits,7,56621.148999,7.478174,10:01:23.569,+02:11:10.51,1.62,8.0,2013-11-25T03:34:33.495
h_e_20131218_74_1_1_1.fits,0,56645.083734,5.828543,10:00:43.336,+02:31:12.60,1.62,8.0,2013-12-19T02:00:34.618
h_e_20150313_17_1_1_1.fits,4,57094.889555,9.021326,10:01:23.725,+02:21:14.06,1.62,8.0,2015-03-13T21:20:57.544
h_e_20150510_8_1_1_1.fits,3,57152.861449,13.91322,10:00:42.758,+02:21:12.94,1.62,8.0,2015-05-10T20:40:29.217
h_e_20150502_9_1_1_1.fits,8,57144.869638,4.292006,10:02:03.485,+02:11:11.20,1.62,8.0,2015-05-02T20:52:16.732
h_e_20150215_33_1_1_1.fits,6,57069.094592,8.829681,10:00:45.062,+02:10:48.13,1.62,8.0,2015-02-16T02:16:12.712
h_e_20150501_12_1_1_1.fits,3,57143.863869,2.822945,10:00:43.675,+02:21:11.84,1.62,8.0,2015-05-01T20:43:58.321
h_e_20140111_46_1_1_1.fits,2,56669.002497,5.003698,10:02:03.380,+02:31:08.73,1.62,8.0,2014-01-12T00:03:35.758
h_e_20140319_35_1_1_1.fits,3,56735.885368,5.146681,10:00:44.472,+02:21:08.09,1.62,8.0,2014-03-19T21:14:55.788
h_e_20150406_10_1_1_1.fits,4,57118.862947,9.492094,10:01:23.588,+02:21:10.54,1.62,8.0,2015-04-06T20:42:38.583
h_e_20150226_22_1_1_1.fits,3,57079.915602,6.936316,10:00:44.697,+02:21:12.23,1.62,8.0,2015-02-26T21:58:27.997
